imdb_id;keylist_fifteen
942384;['gay', 'brotherbrotherrelationship', 'familyrelationships', 'brothersisterrelationship', 'california', 'artist', 'gayrelationship', 'singlemother', 'comingout', 'homophobia', 'surfing', 'littleboy', 'classdifferences', 'skateboarding', 'lgbtteen']
105699;['murder', 'sex', 'violence', 'nudity', 'suspense', 'police', 'drug', 'death', 'prostitute', 'losangeles', 'escape', 'jealousy', 'corruption', 'lawyer', 'fight']
870984;['sex', 'violence', 'nudity', 'marriage', 'torture', 'nature', 'occult', 'fear', 'woods', 'guilt', 'cabin', 'psychologicalthriller', 'therapist', 'god', 'cruelty']
1136608;['alien', 'dystopia', 'satire', 'racism', 'mockumentary', 'government', 'streetgang', 'mutation', 'xenophobia', 'southafrica', 'slum', 'genetics', 'metamorphosis', 'bodytransformation', 'alternatehistory']
76070;['prostitute', 'hitman', 'shootout', 'chase', 'motorcycle', 'alcoholic', 'helicopter', 'organizedcrime', 'showdown', 'sniper', 'ambush', 'biker', 'bus', 'witness', 'beating']
74156;['ambush', 'streetgang', 'blackout', 'siege', 'police', 'suspense', 'survival', 'shootout', 'gunfight', 'brutality', 'convict', 'policestation', 'silencer', 'jailcell', 'childmurder']
66740;['murder', 'revenge', 'doctor', 'darkcomedy', 'religion', 'mask', 'wife', 'lossoflover', 'camp', 'mute', 'maddoctor', 'lifeanddeath', 'scotlandyard', 'inspector', 'pest']
402249;['canada', 'winter', 'hostage', 'olympicgames', 'cabin', 'psychopath', 'basement', 'surrealism', 'suspense', 'snow', 'blood', 'psychiatrist', 'game', 'mentalpatient', 'axemurder']
99180;['nudity', 'sequel', 'gore', 'doctor', 'darkcomedy', 'cultfilm', 'madscientist', 'science', 'stopmotion', 'corpse', 'humanexperimentation', 'laboratory', 'policedetective', 'severedhead', 'basement']
46438;['marriage', 'teacher', 'school', 'dream', 'beach', 'baby', 'baseball', 'boat', 'lie', 'water', 'coma', 'ambition', 'song', 'fish', 'retirement']
85154;['sex', 'nudity', 'sport', 'teenager', 'friendship', 'highschool', 'college', 'americanfootball', 'ambition', 'drinking', 'cheerleader', 'classroom', 'coach', 'teenagepregnancy', 'affection']
47119;['suspense', 'suicide', 'filmnoir', 'prostitute', 'extramaritalaffair', 'corruption', 'secret', 'basedonplayormusical', 'flashback', 'alcoholism', 'departmentstore', 'scandal', 'classdifferences', 'surpriseending', 'engagement']
68615;['island', 'photographer', 'nature', 'wheelchair', 'poison', 'florida', 'snake', 'animalattack', 'spider', 'bird', 'turtle', 'independence', 'pollution', 'alligator', 'frog']
60736;['independentfilm', 'murder', 'nudity', 'femalenudity', 'malenudity', 'survival', 'chase', 'africa', 'snake', 'lion', 'rifle', 'tribe', 'manhunt', 'hunter', 'warrior']
116353;['tattoo', 'prison', 'basedonnovel', 'hostage', 'fight', 'nudity', 'harassment', 'friendship', 'highschool', 'independentfilm', 'teacher', 'lesbian', 'teenager', 'drug', 'womandirector']
85121;['murder', 'violence', 'femalenudity', 'police', 'serialkiller', 'detective', 'losangeles', 'slasher', 'killer', 'guilt', 'stalking', 'victim', 'psycho', 'psychokiller', 'evidence']
492044;['crematorium', 'hallucination', 'basedontruestory', 'haunting', 'occult', 'funeralhome', 'mortuary', 'incinerator', 'cousincousinrelationship', 'toldinflashback', 'reverend', 'funeralparlor', 'isolatedhouse', 'hideandseek', 'duringcreditsstinger']
109015;['revenge', 'friendship', 'friends', 'rivalry', 'hero', 'youth', 'treasurehunt', 'underdog', 'goodvsevil', 'danger', 'escapade', 'siblingsrelations', 'vigilantism', 'heroicmission', 'youngheroes']
155776;['revenge', 'highschool', 'jealousy', 'nightmare', 'fashion', 'dating', 'ambition', 'rockband', 'confession', 'prom', 'deadbody', 'popmusic', 'socialoutcast', 'groupie', 'makeover']
81237;['posttraumaticstressdisorder', 'basedonnovel', 'vietnamwar', 'castle', 'insaneasylum', 'army', 'supernatural', 'suspense', 'darkcomedy', 'religion', 'astronaut', 'cultfilm', 'crucifix', 'psychosis', 'absurdism']
109781;['philosophy', 'soul', 'magic', 'prague', 'puppet', 'surrealism', 'independentfilm', 'play', 'devil', 'master', 'dark', 'occult', 'clay', 'theater', 'lured']
86525;['alcohol', 'sex', 'nudity', 'punk', 'music', 'party', 'love', 'friends', 'romance', 'teenager', 'violence', 'city', 'drug', 'womandirector', 'trendy']
247303;['police', 'newyork', 'blood', 'death', 'investigation', 'secret', 'reporter', 'nightmare', 'terrorist', 'mystery', 'government', 'elevator', 'mechanic', 'deadly', 'malfunction']
113670;['basedonnovel', 'school', 'orphan', 'fatherdaughterrelationship', 'india', 'british', 'femalefriendship', 'boardingschool', 'littlegirl', 'servant', 'privateschool', 'imagination', 'schoolgirl', 'attic', 'presumeddead']
96870;['dictator', 'television', 'narration', 'rockstar', 'bartender', 'friendship', 'stand-upcomedy', 'independentfilm', 'cruiseship', 'model', 'musicalnumber', 'womandirector', 'hollywoodagent', 'celebritycameo', 'fantasylife']
82307;['violence', 'blood', 'gore', 'zombie', 'ghost', 'hotel', 'experiment', 'videonasty', 'hell', 'gothic', 'undead', 'gothichorror', 'blindness', 'morgue', 'mutilation']
90274;['cia', 'village', 'gambling', 'coldwar', 'wealth', 'debt', 'bridge', 'thailand', 'communism', 'communist', 'brainwashing', 'asia', 'naivety', 'productplacement', 'wealthy']
236348;['womandirector', 'friendship', 'smalltown', 'music', 'secret', 'conspiracy', 'musician', 'rockband', 'fame', 'manager', 'garage', 'pop', 'culture', 'industry', 'fortune']
377749;['bank', 'deserter', 'alabama', 'plantation', 'hauntedhouse', 'blackmagic', 'supernaturalpowers', 'supernatural', 'pistol', 'violence', 'demon', 'bankrobbery', 'cornfield', 'ghost', 'americancivilwar']
79285;['murder', 'nudity', 'drug', 'gore', 'scientist', 'robot', 'spaceship', 'spacetravel', 'cyborg', 'moon', 'tattoo', 'chess', 'killerrobot', 'spacestation', 'dismemberment']
1156398;['violence', 'zombie', 'aftercreditsstinger', 'post-apocalyptic', 'survival', 'roadtrip', 'sistersisterrelationship', 'parody', 'bloodsplatter', 'amusementpark', 'washingtond.c.', 'zombieapocalypse', 'loner', 'survivalhorror', 'disposingofadeadbody']
1022603;['sex', 'love', 'losangeles', 'jealousy', 'party', 'friends', 'fight', 'summer', 'interview', 'sister', 'architect', 'date', 'fate', 'gallery', 'ikea']
74806;['femalenudity', 'basedonnovel', 'secret', 'hamster', 'nudity', 'halloween', 'father', 'suspense', 'independentfilm', 'teenagegirl', 'corpse', 'girl', 'policeofficer', 'canuxploitation', 'child']
792948;['sex', 'femalenudity', 'ghost', 'lgbt', 'lesbian', 'eroticism', 'restaurant', 'unsimulatedsex', 'filmmaker', 'hotelroom', 'lesbiansex', 'threesome', 'pubichair', 'orgasm', 'self-destruction']
499549;['alien', 'romance', '3d', 'soldier', 'future', 'space', 'battle', 'spacetravel', 'society', 'loveaffair', 'cultureclash', 'tribe', 'futuristic', 'alienplanet', 'cgi']
46126;['murder', 'filmnoir', 'infidelity', 'fear', 'honeymoon', 'morgue', 'self-defense', 'hitchcockian', 'pursuit', 'waterfall', 'clocktower', 'postcard', 'screaming', 'niagarafalls', 'tourguide']
82163;['malenudity', 'racism', 'lust', 'mentalinstitution', 'cannabis', 'limousine', 'smokingmarijuana', 'sexualdesire', 'hispanic', 'doubleact', 'exoticdancer', 'stoned', 'marijuanajoint', 'ganja', 'muggle']
95475;['nudity', 'femalenudity', 'surrealism', 'dancing', 'bar', 'blackandwhite', 'surreal', 'rain', 'hungarian', 'fog', 'existentialism', 'magicrealism', 'heavyrain', 'umbrella', 'contemplativecinema']
84788;['desert', 'chicago', 'pornography', 'lust', 'lasvegas', 'gasstation', 'limousine', 'arab', 'illegalimmigrant', 'hispanic', 'moneylaundering', 'comedyteam', 'doubleact', 'laundromat', 'latino']
1323594;['duringcreditsstinger', '3d', 'orphan', 'fatherdaughterrelationship', 'rivalry', 'mothersonrelationship', 'kids', 'ballet', 'orphanage', 'littlegirl', 'supervillain', 'stealing', 'tomboy', 'minions', 'lifesdream']
75925;['independentfilm', 'basedonnovel', 'suspense', 'femalenudity', 'drug', 'explosion', 'shark', 'treasure', 'shipwreck', 'ocean', 'underwater', 'diving', 'scubadiving', 'caribbean', 'morphine']
45917;['independentfilm', 'alien', 'spaceship', 'alieninvasion', 'alienlife-form', 'mindcontrol', 'ufo', 'invasion', 'flyingsaucer', 'surpriseending', 'martian', 'childspointofview', 'alienpossession', 'raygun', 'sanddune']
99731;['independentfilm', 'basedonnovel', 'rape', 'dystopia', 'escape', 'future', 'paranoia', 'canada', 'slavery', 'rebellion', 'sexism', 'feminist', 'religiousfundamentalism', 'surrogatemother', 'politicalunrest']
103843;['murder', 'sex', 'violence', 'nudity', 'teenager', 'detective', 'explosion', 'eroticmovie', 'newlove', 'motorcycle', 'suicideattempt', 'bomb', 'shower', 'horsebackriding', 'porsche']
198837;['murder', 'violence', 'revenge', 'police', 'gangster', 'robbery', 'shootout', 'chase', 'policeofficer', 'city', 'streetshootout', 'witness', 'threat', 'robber', 'policeprocedural']
58700;['blood', 'vampire', 'corpse', 'survivor', 'cigarettesmoking', 'blindness', 'night', 'endoftheworld', 'disease', 'graveyard', 'watchingtv', 'hammer', 'womanwithgun', 'antidote', 'bloodtransfusion']
100469;['suicide', 'fire', 'radiation', 'vampire', 'surreal', 'widow', 'farm', 'cult', 'murder', 'cancer', 'ruralsetting', 'killer', 'molestation', 'nuclear', 'canuxploitation']
86203;['independentfilm', 'violence', 'femalenudity', 'dystopia', 'darkcomedy', 'post-apocalyptic', 'surrealism', 'future', 'demon', 'musician', 'cult', 'cyberpunk', 'slapstick', 'cocaine', 'punk']
844479;['violence', 'gore', 'torture', 'slasher', 'fight', 'killer', 'psychopath', 'thief', 'extremeviolence', 'debt', 'homeinvasion', 'burglar', 'slaughter', 'psychopathickiller', 'heldcaptive']
82933;['murder', 'police', 'serialkiller', 'monster', 'gore', 'teacher', 'investigation', 'extramaritalaffair', 'adultery', 'motorcycle', 'germany', 'mentalillness', 'marriagecrisis', 'videonasty', 'doppelganger']
74706;['femalenudity', 'prison', 'rape', 'nudity', 'escapefromprison', 'murder', 'carcrash', 'independentfilm', 'escape', 'hitchhiker', 'carchase', 'psychotic', 'roadblock', 'cartheft', 'crosscountrytrip']
83678;['murder', 'nudity', 'femalenudity', 'police', 'drug', 'kidnapping', 'corruption', 'desert', 'mexico', 'texas', 'carchase', 'drugtraffic', 'drugsmuggle', 'sunglasses', 'childmurderer']
65597;['independentfilm', 'murder', 'nudity', 'revenge', 'femalenudity', 'rape', 'torture', 'witch', 'werewolf', 'massacre', 'witchcraft', 'sorcery', '16thcentury', 'witchhunt', 'coven']
327409;['secretlab', 'airplane', 'agriculture', 'womanizer', 'nuclearexplosion', 'scientist', 'violence', 'alieninvasion', 'iceblock', 'uboat', 'circularsaw', 'ex-boyfriendex-girlfriendrelationship', 'governmentcover-up', 'englishsubtitlesinoriginal', 'elevatorshaft']
363780;['independentfilm', 'sex', 'violence', 'love', 'teenager', 'family', 'marriage', 'adultery', 'dream', 'divorce', 'alcohol', 'virgin', 'american', 'danger', 'change']
1194238;['murder', 'student', 'school', 'hostage', 'interview', 'terror', 'canada', '1980s', 'university', 'massacre', 'survivor', 'shooting', 'montreal', 'misogynist', 'gunman']
70698;['murder', 'sex', 'nudity', 'suspense', 'police', 'detective', 'neighbor', 'insanity', 'mystery', 'twins', 'apartment', 'evil', 'hallucination', 'psychic', 'model']
1135500;['murder', 'suspense', 'love', 'drug', 'blood', 'smalltown', 'jealousy', 'torture', 'college', 'secret', 'obsession', 'crime', 'americanfootball', 'girlfriend', 'passion']
1220198;['duringcreditsstinger', 'hospital', 'investigation', 'brothersisterrelationship', 'disappearance', 'wheelchair', 'hypnosis', 'cover-up', 'ufo', 'alaska', 'patient', 'alienabduction', 'fakedocumentary', 'psychotherapy', 'basedonsupposedlytruestory']
362478;['murder', 'violence', 'police', 'alien', 'money', 'scientist', 'conspiracy', 'experiment', 'stalker', 'sacrifice', 'stranger', 'homicide', 'research', 'key', 'gift']
249241;['womandirector', 'basedonnovel', 'violence', 'nudity', 'smalltown', 'malenudity', 'hospital', 'money', 'wifehusbandrelationship', 'secret', 'hotel', 'politics', 'surrealism', 'school', 'familyrelationships']
840361;['basedonnovel', 'friends', 'bestfriend', 'drugdealer', 'boston', 'policechase', 'ambulance', 'stolenmoney', 'massachusetts', 'hold-uprobbery', 'florist', 'moneylaundering', 'flowershop', 'carsetonfire', 'bankmanager']
58576;['basedonnovel', 'whitehouse', 'general', 'kidnapping', 'coldwar', 'pentagon', 'u.s.airforce', 'coup', 'conspiracy', 'desert', 'secretservice', 'u.s.marinecorps', 'nuclearweapons', 'jointchiefsofstaff', 'politicalthriller']
99277;['murder', 'drug', 'dystopia', 'losangeles', 'teacher', 'school', 'bmovie', 'future', 'robot', 'cyborg', 'cyberpunk', 'juveniledelinquent', 'killerrobot', 'violenceinschools', 'gangwarfare']
488612;['suspense', 'wifehusbandrelationship', 'fatherdaughterrelationship', 'gambling', 'stripper', 'cocaine', 'homeinvasion', 'burglar', 'basement', 'beating', 'shotintheback', 'pokergame', 'flashbacksequence', 'punchedintheface', 'chasescene']
87015;['independentfilm', 'police', 'monster', 'blood', 'gore', 'zombie', 'newyorkcity', 'mutant', 'decapitation', 'shower', 'bloodsplatter', 'cannibal', 'policedetective', 'sewer', 'policeinvestigation']
436727;['music', 'rock', 'rockandroll', 'heavymetal', 'piano', 'guitar', 'teachersandstudents', 'violin', 'musicteacher', 'musicfestival', 'cello', 'rollingstones', 'learningandteaching', 'drums', 'saxophone']
78056;['sport', 'prostitute', 'brotherbrotherrelationship', 'dancing', 'monkey', 'hustler', 'ghetto', 'ice', 'familyfeud', 'italianamerican', 'bum', 'icecream', 'streetlife', 'irishmob', 'racialslur']
275719;['sex', 'violence', 'love', 'drug', 'highschool', 'jealousy', 'money', 'friends', 'fight', 'secret', 'obsession', 'blackmail', 'criminal', 'alcohol', 'marijuana']
80388;['murder', 'violence', 'nudity', 'femalenudity', 'drug', 'gangster', 'casino', 'mobster', 'cocaine', 'oldermanyoungerwomanrelationship', 'pokergame', 'casanova', 'funeralhome', 'tenement', 'dealer']
162360;['independentfilm', 'smalltown', 'texas', 'conman', 'mistakenidentity', 'fraud', 'inthecloset', 'fishoutofwater', 'escapedconvict', 'smalltownsheriff', 'beautypageant', 'stolenidentity', 'ruse', 'confidenceman', 'smalltownthieves']
1311067;['violence', 'nudity', 'duringcreditsstinger', 'hospital', 'nurse', 'halloween', 'insanity', 'book', 'therapist', 'shotgun', 'deathofafriend', 'murderer', 'barn', 'mentalinstitution', 'numberintitle']
109403;['sex', 'nudity', 'prison', 'escape', 'money', 'fight', 'roadtrip', 'waitress', 'military', 'volcano', 'navy', 'scam', 'handcuffs', 'fireworks', 'embezzlement']
452694;['basedonnovel', 'sex', 'nudity', 'love', 'marriage', 'romance', 'timetravel', 'future', 'relationship', 'travel', 'chicago', 'diary', 'tragiclove', 'time', 'timetraveler']
1232776;['womandirector', 'independentfilm', 'sex', 'violence', 'nudity', 'teenager', 'friendship', 'party', 'adultery', 'fight', 'school', 'alcohol', 'dancing', 'sister', 'mother']
97889;['helicopter', 'gun', 'gasstation', 'riot', 'panic', 'chaos', 'diner', 'payphone', 'losangeles', 'explosion', 'nuclearwar', 'cultfilm', 'onenight', 'elevator', 'blackcomedy']
86336;['basedonnovel', 'dream', 'witch', 'decapitation', 'boy', 'circus', 'storm', 'gothic', 'carnival', 'spider', 'blackmagic', 'clown', 'elephant', 'childmurder', 'lightning']
250323;['casino', 'ambulance', 'fight', 'wound', 'friendship', 'trumpet', 'suspense', 'ballet', 'melodrama', 'deadbody', 'tears', 'drink', 'faceslap', 'carwash', 'drunkenness']
94035;['independentfilm', 'murder', 'nudity', 'femalenudity', 'teenager', 'serialkiller', 'malenudity', 'psychopath', 'widow', 'cultfilm', 'shower', 'psycho', 'stepfather', 'psychokiller', 'realestateagent']
58333;['murder', 'revenge', 'village', 'castle', 'prince', 'massacre', 'sacrifice', 'middleages', 'plague', 'satanism', 'medievaltimes', 'edgarallanpoe', 'satanicritual', 'tragicvillain', 'evilprince']
1305806;['rape', 'secret', 'writing', 'homicide', 'kidnapping', 'passion', 'suspect', 'investigation', 'police', 'partner', 'murder', 'tension', 'argentina', 'justice', 'eyes']
70895;['independentfilm', 'violence', 'nudity', 'revenge', 'femalenudity', 'martialarts', 'christmas', 'death', 'gangster', 'smalltown', 'basedontruestory', 'corruption', 'sheriff', 'shootout', 'chase']
120122;['love', 'londonengland', 'wedding', 'hospital', 'money', 'chase', 'nightclub', 'thief', 'wealth', 'secretary', 'business', 'fraud', 'scam', 'liar', 'parole']
109415;['sequel', 'blood', 'religion', 'priest', 'boy', 'chicago', 'cult', 'bloodsplatter', 'city', 'goodvsevil', 'telekinesis', 'supernaturalpower', 'cornfield', 'corn', 'killerchild']
473028;['highschool', 'kidnapping', 'gay', 'basedoncomic', 'dancing', 'poverty', 'bullying', 'masturbation', 'christianity', 'southkorea', 'loveatfirstsight', 'teencomedy', 'gangsterboss', 'buddhism', 'transgender']
19421;['river', 'wind', 'girlfriend', 'jail', 'steamboat', 'makeover', 'rescuefromdrowning', 'silentfilm', 'barbershop', 'carnation', 'fathersonreunion', 'catastrophe', 'richman', 'unlikelyhero', 'businessrivalry']
92580;['murder', 'sex', 'violence', 'nudity', 'love', 'suicide', 'infidelity', 'secret', 'surrealism', 'assassin', 'nightclub', 'gambling', 'eroticism', 'mask', 'ballet']
86610;['independentfilm', 'sex', 'nudity', 'femalenudity', 'rape', 'kidnapping', 'alien', 'blood', 'gore', 'forest', 'surreal', 'psychic', 'clown', 'alternatedimension', 'alienabduction']
64473;['future', 'survival', 'africa', 'spaceship', 'hallucination', 'virtualreality', 'stranded', 'vision', 'lion', 'endoftheworld', 'alienplanet', 'alternatedimension', 'tramp', 'rocketcrash', 'storyteller']
59079;['murder', 'kidnapping', 'blood', 'gore', 'forest', 'hero', 'kungfu', 'fistfight', 'showdown', 'monastery', 'waterfall', 'severedhand', 'wuxia', 'inn', 'heroine']
1462758;['isolation', 'coffin', 'raceagainsttime', 'buriedalive', 'survival', 'terrorism', 'danger', 'cellphone', 'desert', 'psychological', 'aftercreditsstinger', 'captivity', 'chasesandraces', 'mindandsoul', 'confined']
1210042;['murder', 'violence', 'revenge', 'femalenudity', 'police', 'kidnapping', 'blood', 'detective', 'prostitute', 'malenudity', 'robbery', 'fathersonrelationship', 'hospital', 'newyorkcity', 'corruption']
1186830;['war', 'newlove', 'historicalfigure', 'history', 'swordfight', 'cult', 'christianity', 'egypt', 'philosophy', 'destiny', 'ancientworld', 'politicalunrest', 'misogyny', 'impossiblelove', 'fallinlove']
1187064;['murder', 'blood', 'ship', 'singlemother', 'florida', 'storm', 'ocean', 'autism', 'axemurder', 'yacht', 'maskedkiller', 'key', 'ax', 'throatslitting', 'caribbean']
368774;['womandirector', 'independentfilm', 'sex', 'nudity', 'police', 'drug', 'rape', 'prostitute', 'alcohol', 'religion', 'fire', 'stripper', 'dancer', 'psychologist', 'officer']
1285010;['murder', 'sex', 'violence', 'nudity', 'police', 'teenager', 'prostitute', 'torture', 'secret', 'sheriff', 'marijuana', 'theft', 'date', 'search', 'sociopath']
90057;['birthday', 'coffin', 'vampire', 'hauntedhouse', 'giantspider', 'spider', 'blackmagic', 'ouija', 'sorcerer', 'explosion', 'olddarkhouse', 'cultfilm', 'tomb', 'occult', 'womandirector']
105643;['monster', 'smalltown', 'witch', 'seduction', 'vacation', 'cult', 'hallucination', 'poison', 'mirror', 'seance', 'danceperformance', 'goblin', 'delirium', 'sandwich', 'fasting']
111019;['lovetriangle', 'gay', 'province', 'algerienkrieg', 'french', 'homosexuality', 'gayrelationship', 'comingofage', 'inthecloset', 'gaysex', 'gayman', 'heartbreak', 'lgbt', 'lgbtteen', 'brokenheart']
963966;['love', 'aftercreditsstinger', 'magic', 'witch', 'castle', 'fire', 'dragon', 'book', 'training', 'water', 'mission', 'wolf', 'sorcerer', 'apprentice', 'fountain']
111573;['basedonnovel', 'sex', 'nudity', 'femalenudity', 'malenudity', 'fathersonrelationship', 'teacher', 'jealousy', 'infidelity', 'extramaritalaffair', 'adultery', 'student', 'dream', 'flashback', 'obsession']
84234;['sex', 'nudity', 'femalenudity', 'teenager', 'friendship', 'drug', 'prostitute', 'malenudity', 'remake', 'cultfilm', 'teenmovie', 'sadness', 'sexcomedy', 'abortion', 'sexualhumor']
69121;['independentfilm', 'murder', 'violence', 'revenge', 'suspense', 'femalenudity', 'gangster', 'corruption', 'prostitution', 'chase', 'farm', 'business', 'drugdealing', 'extortion', 'collector']
1352369;['nudity', 'femalenudity', 'gore', 'torture', 'decapitation', 'sadism', 'chainsaw', 'sexualabuse', 'maddoctor', 'pain', 'castration', 'mutilation', 'perversion', 'sexualviolence', 'vomiting']
72709;['independentfilm', 'sex', 'violence', 'nudity', 'family', 'war', 'dream', 'sister', 'nature', 'brother', 'apocalypse', 'radio', 'reality', 'allegory', 'tyranny']
66827;['murder', 'sex', 'nudity', 'femalenudity', 'lesbian', 'nurse', 'giallo', 'decapitation', 'shower', 'underwear', 'lesbiansex', 'longing', 'rageandhate', 'kissing', 'nymphomaniac']
944835;['violence', 'revenge', 'kidnapping', 'spy', 'shootout', 'cia', 'assassination', 'coldwar', 'femaleprotagonist', 'terrorism', 'ontherun', 'espionage', 'sovietunion', 'raceagainsttime', 'doubleagent']
1017451;['womandirector', 'independentfilm', 'music', '1970s', 'nightclub', 'teenagegirl', 'women', 'rockmusic', 'teenagesexuality', 'grandmother', 'publicity', 'drummer', 'photoshoot', 'recording', 'alcoholicdrink']
76535;['independentfilm', 'basedonnovel', 'sequel', 'monster', 'island', 'rescue', 'ship', 'dinosaur', 'volcano', 'spider', 'expedition', 'cavemen', 'prehistoriccreature', 'prehistorictimes', 'pterodactyl']
34399;['blackmail', 'sleigh', 'transformation', 'plasticsurgery', 'littleboy', 'suspense', 'childinperil', 'faceslap', 'bitterness', 'unclenephewrelationship', 'governess', 'blackmailer', 'adulteress', 'cablecar', 'murdertrial']
59678;['suicide', 'california', 'robbery', 'basedonnovel', 'florida', 'biologicalweapon', 'thief', 'laboratory', 'independentfilm', 'escape', 'scientist', 'agent', 'biologicalwarfare', 'virus', 'germwarfare']
206226;['independentfilm', 'murder', 'revenge', 'gay', 'detective', 'party', 'friends', 'basedonplayormusical', 'beach', 'killer', 'satire', 'summer', 'spoof', 'dancing', 'diner']
71110;['basedonnovel', 'sequel', 'losangeles', 'music', 'wifehusbandrelationship', 'airplane', 'helicopter', 'pilot', 'teenagegirl', 'alcoholism', 'airport', 'aviation', 'guitar', 'disasterfilm', 'ensemblecast']
307351;['sex', 'revenge', 'drug', 'rape', 'losangeles', 'music', 'fight', 'lesbian', 'alcohol', 'concert', 'tragedy', 'rock', 'tattoo', 'band', 'addict']
69976;['independentfilm', 'murder', 'violence', 'biography', 'prison', 'gangster', 'prostitute', 'basedontruestory', 'gang', 'historicalfigure', 'gunfight', 'chicago', 'mobster', 'bankrobber', 'jail']
283431;['islam', 'middleeast', 'refugee', 'afghanistan', 'famine', 'mujahid', 'sister', 'taliban', 'basedontruestory', 'travel', 'teacher', 'disappearance', 'death', 'redcross', 'iraniannewwave']
85253;['murder', 'revenge', 'serialkiller', 'slasher', 'killer', 'psychopath', 'cultfilm', 'decapitation', 'insanity', 'mothersonrelationship', 'axemurder', 'thanksgiving', 'psychokiller', 'machete', 'framedformurder']
113691;['basedonnovel', 'extramaritalaffair', 'baby', 'mother', 'adoption', 'courtcase', 'childabuse', 'drugaddiction', 'singleparent', 'son', 'interracialrelationship', 'smoking', 'racist', 'liberation', 'socialworker']
75987;['sex', 'nudity', 'femalenudity', 'rape', 'kidnapping', 'malenudity', 'torture', 'lesbian', 'eroticmovie', 'photographer', 'sanfrancisco', 'hongkong', 'manhattan,newyorkcity', 'lesbiansex', 'bondage']
96409;['independentfilm', 'violence', 'biography', 'gore', 'smalltown', 'basedontruestory', 'horse', '19thcentury', 'sword', 'gunfight', 'battle', 'extremeviolence', 'bloodsplatter', 'dailylife', 'mexicanstandoff']
85328;['basedonnovel', 'sex', 'nudity', 'femalenudity', 'malenudity', 'jealousy', 'remake', 'infidelity', 'extramaritalaffair', 'adultery', 'wifehusbandrelationship', 'flashback', 'obsession', 'eroticmovie', 'seduction']
55304;['inquisition', 'spain', 'castle', 'supernatural', 'insanity', 'buriedalive', 'gothichorror', 'secretdoor', 'cultfilm', 'madness', 'flashback', 'torturer', 'spanishinquisition', 'costumehorror', 'ironmaiden']
63242;['independentfilm', 'nudity', 'femalenudity', 'rape', 'torture', 'scientist', 'lesbian', 'evil', 'videonasty', 'prisonersofwar', 'nazigermany', 'cruelty', 'lesbiansex', 'concentrationcamp', 'womeninprison']
398237;['sex', 'gangster', 'escape', 'dog', 'darkcomedy', 'comedy', 'timetravel', 'animation', 'youth', 'terrorism', 'usapresident', 'organizedcrime', 'virtualreality', 'muslim', 'bodyguard']
56552;['murder', 'zombie', 'extramaritalaffair', 'horror', 'cat', 'anthology', 'corpse', 'drunk', 'spider', 'reincarnation', 'wine', 'tomb', 'buriedalive', 'horroranthology', 'hypnotist']
382365;['prison', 'serialkiller', 'fathersonrelationship', 'hospital', 'doctor', 'money', 'darkcomedy', 'airplane', 'explosion', 'chase', 'bankrobbery', 'parody', 'airport', 'shower', 'underwater']
70013;['malenudity', 'femalenudity', 'rape', 'drowning', 'nudity', 'clown', 'skeleton', 'sadism', 'revenge', 'murder', 'lesbian', 'tavern', 'pirate', 'sailor', 'tomb']
1087527;['california', 'sex', 'bar', 'motel', 'highway', 'reunion', 'cancer', 'independentfilm', 'violence', 'anger', 'divorcee', 'drunk', 'trucker', 'americana', 'traffic']
69895;['pennsylvania', 'smalltown', 'biologicalweapon', 'quarantine', 'murder', 'independentfilm', 'blood', 'disease', 'scientist', 'epidemic', 'death', 'militarypolice', 'virus', 'plague', 'germwarfare']
38577;['murder', 'police', 'worldwarii', 'detective', 'hospital', 'doctor', 'party', 'england', 'nurse', 'bomb', 'narration', 'woods', 'scotlandyard', 'eccentric', 'operation']
33660;['worldwarii', 'basedonplayormusical', 'train', 'comedian', 'lovers', 'storm', 'stranded', 'drunk', 'tunnel', 'ghoststory', 'traincrash', 'cornwall', 'passengers', 'waitingroom', 'engagedcouple']
78740;['pilot', 'sabotage', 'disasterfilm', 'panic', 'stewardess', 'missile', 'armsdealer', 'hotairballoon', 'airplaneaccident', 'drone', 'playingcards', 'signlanguage', 'fighterjet', 'airliner', 'smokingpot']
62909;['revenge', 'sequel', 'blood', 'vampire', 'priest', 'castle', 'hammerhorror', 'dracula', 'corpse', 'coffin', 'resurrection', 'gothichorror', 'pub', 'lightning', 'superstition']
89308;['independentfilm', 'basedonnovel', 'violence', 'nudity', 'femalenudity', 'sequel', 'monster', 'blood', 'gore', 'werewolf', 'bloodsplatter', 'wolf', 'transylvania', 'severedhand', 'explodinghead']
78474;['monster', 'alien', 'escape', 'scientist', 'gold', 'queen', 'king', 'underwater', 'archaeologist', 'seamonster', 'engineer', 'octopus', 'martian', 'atlantis', 'giantoctopus']
45897;['murder', 'police', 'lawyer', 'secret', 'flashback', 'blackmail', 'priest', 'church', 'catholic', 'suspicionofmurder', 'confession', 'quebec', 'housekeeper', 'murderinvestigation', 'murdertrial']
92676;['independentfilm', 'murder', 'gore', 'ghost', 'island', 'hotel', 'chase', 'pilot', 'television', 'airplanecrash', 'newyearseve', 'mirror', 'splatter', 'christmastree', 'fair']
70165;['sex', 'femalenudity', 'blood', 'gore', 'surrealism', 'marijuana', 'extremeviolence', 'virgin', 'adultanimation', 'interracialrelationship', 'lossofvirginity', 'sexualattraction', 'urbanlife', 'sexualfrustration', 'partliveaction']
