id;keywords;title;imdb_id;keywords_len
24789;[{'id': 272, 'name': 'transylvania'}, {'id': 394, 'name': 'gypsy'}, {'id': 1909, 'name': 'coffin'}, {'id': 3133, 'name': 'vampire'}, {'id': 6231, 'name': 'half-brother'}, {'id': 9854, 'name': 'artifact'}, {'id': 10241, 'name': 'caretaker'}, {'id': 11181, 'name': 'decapitation'}, {'id': 34117, 'name': 'cult film'}, {'id': 178159, 'name': 'turning into a vampire'}, {'id': 178856, 'name': 'folklore'}, {'id': 179433, 'name': 'haunted castle'}, {'id': 210990, 'name': 'stake'}, {'id': 212592, 'name': 'battle axe'}, {'id': 235794, 'name': 'chained to a wall'}];Subspecies;tt0103002;15
194126;[{'id': 1755, 'name': 'fascism'}, {'id': 1956, 'name': 'world war ii'}, {'id': 2035, 'name': 'mythology'}, {'id': 2652, 'name': 'nazis'}, {'id': 2903, 'name': 'propaganda'}, {'id': 6984, 'name': 'racial segregation'}, {'id': 10589, 'name': 'warmongering'}, {'id': 11001, 'name': 'religion'}, {'id': 11064, 'name': 'nazi germany'}, {'id': 11083, 'name': 'paganism'}, {'id': 11105, 'name': 'swastika'}, {'id': 11491, 'name': 'cult figure'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 12425, 'name': 'racism'}, {'id': 156174, 'name': 'occult'}, {'id': 157902, 'name': 'psychological'}, {'id': 161279, 'name': 'mysticism'}, {'id': 191725, 'name': 'aryanism'}, {'id': 191726, 'name': 'nazism'}, {'id': 191728, 'name': 'helena blavatsky'}, {'id': 191729, 'name': 'theosophy'}];Black Sun: The Mythological Background of National Socialism;tt0166791;21
164457;[{'id': 378, 'name': 'prison'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 5301, 'name': 'brother'}, {'id': 9748, 'name': 'revenge'}, {'id': 11494, 'name': 'drug use'}, {'id': 13063, 'name': 'car accident'}, {'id': 15108, 'name': 'justice'}, {'id': 18035, 'name': 'family'}, {'id': 166816, 'name': 'bare knuckle fighting'}, {'id': 195621, 'name': 'rust belt'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 207935, 'name': 'manslaughter'}, {'id': 238189, 'name': 'social decay'}, {'id': 238190, 'name': 'ptsd'}];Out of the Furnace;tt1206543;15
129139;[{'id': 572, 'name': 'sex'}, {'id': 738, 'name': 'sexuality'}, {'id': 893, 'name': 'irony'}, {'id': 2466, 'name': 'sarcasm'}, {'id': 2487, 'name': 'naivety'}, {'id': 4553, 'name': 'black humor'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11316, 'name': 'sexual humor'}, {'id': 13088, 'name': 'summer'}, {'id': 13118, 'name': 'love interest'}, {'id': 14714, 'name': 'summer vacation'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 15319, 'name': 'attraction'}, {'id': 33910, 'name': 'high school student'}, {'id': 156777, 'name': 'teenage sexuality'}, {'id': 159574, 'name': 'clumsiness'}, {'id': 160961, 'name': 'lifeguard'}, {'id': 161958, 'name': 'immaturity'}, {'id': 168135, 'name': 'awkwardness'}, {'id': 171818, 'name': 'list'}, {'id': 187056, 'name': 'woman director'}, {'id': 197757, 'name': 'public pool'}, {'id': 197758, 'name': 'female sexuality'}, {'id': 208445, 'name': 'virginity'}, {'id': 210608, 'name': '1990s'}];The To Do List;tt1758795;26
53949;[{'id': 387, 'name': 'california'}, {'id': 798, 'name': 'sheriff'}, {'id': 3521, 'name': 'earthquake'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 11100, 'name': 'giant monster'}, {'id': 14760, 'name': 'scientist'}, {'id': 33696, 'name': 'sea monster'}, {'id': 161171, 'name': 'kraken'}, {'id': 191617, 'name': 'salton sea'}, {'id': 219386, 'name': 'underwater cave'}, {'id': 219387, 'name': 'prehistoric animal'}, {'id': 226028, 'name': 'eccentric man'}, {'id': 232942, 'name': 'united states coast guard'}, {'id': 235299, 'name': 'mysterious deaths'}, {'id': 235356, 'name': 'hysterical woman'}, {'id': 235357, 'name': 'little girl in peril'}, {'id': 235358, 'name': 'canal locks'}, {'id': 235359, 'name': 'old map'}];The Monster that Challenged the World;tt0050722;18
27232;[{'id': 1299, 'name': 'monster'}, {'id': 2343, 'name': 'magic'}, {'id': 3002, 'name': 'fog'}, {'id': 4393, 'name': 'archer'}, {'id': 10170, 'name': 'premonition'}, {'id': 12648, 'name': 'bromance'}, {'id': 53995, 'name': 'archery'}, {'id': 155800, 'name': 'atmospheric'}, {'id': 156075, 'name': 'evil'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 167104, 'name': 'loner'}, {'id': 169613, 'name': 'mist'}, {'id': 211057, 'name': 'trippy'}, {'id': 232997, 'name': 'dreamlike'}, {'id': 234213, 'name': 'sword and sorcery'}];Conquest;tt0085356;15
152584;[{'id': 254, 'name': 'france'}, {'id': 1013, 'name': 'homophobia'}, {'id': 9673, 'name': 'love'}, {'id': 9833, 'name': 'lesbian relationship'}, {'id': 10199, 'name': 'gay interest'}, {'id': 10683, 'name': 'coming of age'}, {'id': 10768, 'name': 'lesbian'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 18425, 'name': 'teenage love'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 33910, 'name': 'high school student'}, {'id': 41404, 'name': 'sexual desire'}, {'id': 156777, 'name': 'teenage sexuality'}, {'id': 158718, 'name': 'lgbt'}, {'id': 162804, 'name': 'sexual awakening'}, {'id': 192311, 'name': 'social class'}];Blue Is the Warmest Color;tt2278871;17
1803;[{'id': 293, 'name': 'female nudity'}, {'id': 549, 'name': 'prostitute'}, {'id': 572, 'name': 'sex'}, {'id': 703, 'name': 'detective'}, {'id': 2483, 'name': 'nudity'}, {'id': 2804, 'name': 'exploitation'}, {'id': 6270, 'name': 'high school'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10594, 'name': 'money'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12105, 'name': 'student'}, {'id': 12670, 'name': 'los angeles'}, {'id': 13130, 'name': 'teenager'}, {'id': 15127, 'name': 'killer'}, {'id': 167043, 'name': 'road movie'}, {'id': 192097, 'name': 'target'}, {'id': 197161, 'name': 'serial'}, {'id': 202572, 'name': 'necrophile'}];Angel;tt0086896;20
109424;[{'id': 3799, 'name': 'ship'}, {'id': 4245, 'name': 'hijacking'}, {'id': 4265, 'name': 'somalia'}, {'id': 5420, 'name': 'fisherman'}, {'id': 11221, 'name': 'blood'}, {'id': 12987, 'name': 'poverty'}, {'id': 12988, 'name': 'pirate'}, {'id': 13015, 'name': 'terrorism'}, {'id': 15248, 'name': 'commando'}, {'id': 155238, 'name': 'hijack'}, {'id': 158022, 'name': 'cargo ship'}, {'id': 167843, 'name': 'ship captain'}, {'id': 195737, 'name': 'ship hijacking'}, {'id': 195739, 'name': 'somali'}, {'id': 195741, 'name': 'commando unit'}];Captain Phillips;tt1535109;15
133805;[{'id': 321, 'name': 'terror'}, {'id': 818, 'name': 'based on novel'}, {'id': 3720, 'name': 'power'}, {'id': 5086, 'name': 'telekinesis'}, {'id': 6270, 'name': 'high school'}, {'id': 9714, 'name': 'remake'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 9864, 'name': 'prank'}, {'id': 10266, 'name': 'prom'}, {'id': 13130, 'name': 'teenager'}, {'id': 14601, 'name': 'explosion'}, {'id': 14819, 'name': 'violence'}, {'id': 14989, 'name': 'religious'}, {'id': 33740, 'name': 'humiliation'}, {'id': 187056, 'name': 'woman director'}];Carrie;tt1939659;16
34023;[{'id': 259, 'name': 'amputation'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 2483, 'name': 'nudity'}, {'id': 5919, 'name': 'necrophilia'}, {'id': 6373, 'name': 'sadomasochism'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 10877, 'name': 'dead body'}, {'id': 11034, 'name': 'b movie'}, {'id': 11221, 'name': 'blood'}, {'id': 12394, 'name': 'chainsaw'}, {'id': 13006, 'name': 'torture'}, {'id': 34117, 'name': 'cult film'}, {'id': 163110, 'name': 'theater'}, {'id': 170850, 'name': 'show'}];Bloodsucking Freaks;tt0077247;15
30478;"[{'id': 612, 'name': 'hotel'}, {'id': 613, 'name': ""new year's eve""}, {'id': 2041, 'name': 'island'}, {'id': 2136, 'name': 'television'}, {'id': 3203, 'name': 'pilot'}, {'id': 3713, 'name': 'chase'}, {'id': 4120, 'name': 'fair'}, {'id': 5570, 'name': 'christmas tree'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 10292, 'name': 'gore'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 14825, 'name': 'electronic music score'}, {'id': 15085, 'name': 'splatter'}, {'id': 46951, 'name': 'mirror'}, {'id': 158020, 'name': 'movie theater'}, {'id': 158427, 'name': 'pool table'}, {'id': 162846, 'name': 'ghost'}, {'id': 164046, 'name': 'broken glass'}, {'id': 171434, 'name': 'source music'}, {'id': 171842, 'name': 'sinking boat'}, {'id': 186463, 'name': 'holiday horror'}]";Bloody New Year;tt0092676;22
58631;[{'id': 417, 'name': 'corruption'}, {'id': 585, 'name': 'casino'}, {'id': 828, 'name': 'waitress'}, {'id': 934, 'name': 'judge'}, {'id': 1443, 'name': 'clerk'}, {'id': 1568, 'name': 'undercover'}, {'id': 1812, 'name': 'fbi'}, {'id': 2708, 'name': 'hitman'}, {'id': 8015, 'name': 'cop'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10594, 'name': 'money'}, {'id': 14604, 'name': 'theft'}, {'id': 14782, 'name': 'trust'}, {'id': 18034, 'name': 'desert'}, {'id': 208460, 'name': 'bag'}];29 Palms;tt0283090;16
36247;[{'id': 1299, 'name': 'monster'}, {'id': 4379, 'name': 'time travel'}, {'id': 9027, 'name': 'mothra'}, {'id': 9663, 'name': 'sequel'}, {'id': 11100, 'name': 'giant monster'}, {'id': 12369, 'name': 'tokyo japan'}, {'id': 12554, 'name': 'dragon'}, {'id': 13031, 'name': 'creature'}, {'id': 156176, 'name': 'moth'}, {'id': 158091, 'name': 'giant insect'}, {'id': 158126, 'name': 'creature feature'}, {'id': 159075, 'name': 'miniature people'}, {'id': 159088, 'name': 'giant moth'}, {'id': 159093, 'name': 'shobijin'}, {'id': 189228, 'name': 'ghidora'}];Rebirth of Mothra III;tt0189764;15
101299;[{'id': 271, 'name': 'competition'}, {'id': 818, 'name': 'based on novel'}, {'id': 1310, 'name': 'mentor'}, {'id': 1328, 'name': 'secret'}, {'id': 1382, 'name': 'factory'}, {'id': 2136, 'name': 'television'}, {'id': 2903, 'name': 'propaganda'}, {'id': 2964, 'name': 'future'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5740, 'name': 'alliance'}, {'id': 6186, 'name': 'games'}, {'id': 8570, 'name': 'president'}, {'id': 8862, 'name': 'uprising'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10349, 'name': 'survival'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11196, 'name': 'rebellion'}, {'id': 11221, 'name': 'blood'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 12380, 'name': 'tournament'}, {'id': 14601, 'name': 'explosion'}, {'id': 15017, 'name': 'danger'}, {'id': 156395, 'name': 'imax'}, {'id': 171956, 'name': 'winner'}, {'id': 223438, 'name': 'based on young adult novel'}];The Hunger Games: Catching Fire;tt1951264;26
30877;[{'id': 293, 'name': 'female nudity'}, {'id': 416, 'name': 'miami'}, {'id': 549, 'name': 'prostitute'}, {'id': 570, 'name': 'rape'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2483, 'name': 'nudity'}, {'id': 3688, 'name': 'strip club'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 10787, 'name': 'jungle'}, {'id': 11181, 'name': 'decapitation'}, {'id': 12193, 'name': 'reporter'}, {'id': 12363, 'name': 'jim jones'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 156117, 'name': 'illegal drugs'}];Cut and Run;tt0089338;16
134366;[{'id': 3335, 'name': 'halloween'}, {'id': 4924, 'name': 'insane asylum'}, {'id': 5984, 'name': 'dormitory'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6255, 'name': 'insanity'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10112, 'name': 'ouija board'}, {'id': 10224, 'name': 'haunting'}, {'id': 13153, 'name': 'spirit'}, {'id': 15043, 'name': 'paranormal investigation'}, {'id': 160174, 'name': 'mental asylum'}, {'id': 160517, 'name': 'fake documentary'}, {'id': 162846, 'name': 'ghost'}, {'id': 163053, 'name': 'found footage'}, {'id': 190007, 'name': 'mental hospital'}];Grave Encounters 2;tt2231554;16
241765;[{'id': 212, 'name': 'london england'}, {'id': 703, 'name': 'detective'}, {'id': 720, 'name': 'helicopter'}, {'id': 779, 'name': 'martial arts'}, {'id': 1721, 'name': 'fight'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3800, 'name': 'airplane'}, {'id': 9917, 'name': 'mixed martial arts'}, {'id': 10183, 'name': 'independent film'}, {'id': 10950, 'name': 'shootout'}, {'id': 11113, 'name': 'shot in the back'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14819, 'name': 'violence'}, {'id': 14903, 'name': 'home invasion'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 155555, 'name': 'computer hacker'}, {'id': 156091, 'name': 'missing person'}, {'id': 156334, 'name': 'corporate crime'}, {'id': 167536, 'name': 'shot in the shoulder'}, {'id': 182223, 'name': 'iraq veteran'}, {'id': 188934, 'name': 'bar brawl'}];The Outsider;tt2198241;21
29130;[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 570, 'name': 'rape'}, {'id': 793, 'name': 'drowning'}, {'id': 2483, 'name': 'nudity'}, {'id': 3199, 'name': 'clown'}, {'id': 4062, 'name': 'skeleton'}, {'id': 4426, 'name': 'sadism'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10768, 'name': 'lesbian'}, {'id': 11705, 'name': 'tavern'}, {'id': 12988, 'name': 'pirate'}, {'id': 41599, 'name': 'sailor'}, {'id': 156081, 'name': 'tomb'}];The Demoniacs;tt0070013;15
110415;[{'id': 494, 'name': 'father son relationship'}, {'id': 714, 'name': 'child labour'}, {'id': 1411, 'name': 'brothel'}, {'id': 1442, 'name': 'winter'}, {'id': 1501, 'name': 'allegory'}, {'id': 3450, 'name': 'bridge'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4655, 'name': 'hijacking of train'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9862, 'name': 'dam'}, {'id': 9897, 'name': 'rifle'}, {'id': 10721, 'name': 'pregnant'}, {'id': 13008, 'name': 'train'}, {'id': 14819, 'name': 'violence'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 33720, 'name': 'guilt'}, {'id': 162845, 'name': 'revolt'}, {'id': 178993, 'name': 'duplicity'}, {'id': 189102, 'name': 'tunnel'}, {'id': 192311, 'name': 'social class'}, {'id': 208085, 'name': 'population control'}, {'id': 213921, 'name': 'perpetual winter'}, {'id': 213987, 'name': 'city ruin'}];Snowpiercer;tt1706620;24
86331;[{'id': 254, 'name': 'france'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 738, 'name': 'sexuality'}, {'id': 9673, 'name': 'love'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 9840, 'name': 'romance'}, {'id': 11510, 'name': 'unfaithfulness'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 13059, 'name': 'prostitution'}, {'id': 15136, 'name': 'female homosexuality'}, {'id': 33494, 'name': 'couple'}, {'id': 33513, 'name': 'desire'}, {'id': 33998, 'name': 'lesbian sex'}, {'id': 156433, 'name': 'explicit sex'}, {'id': 189933, 'name': 'economic crisis'}, {'id': 189934, 'name': 'sexual disorder'}, {'id': 190370, 'name': 'erotic movie'}];Desire;tt1879030;18
225235;[{'id': 567, 'name': 'alcohol'}, {'id': 596, 'name': 'adultery'}, {'id': 1261, 'name': 'river'}, {'id': 1890, 'name': 'camping'}, {'id': 2065, 'name': 'province'}, {'id': 2139, 'name': 'russia'}, {'id': 4183, 'name': 'wife'}, {'id': 4707, 'name': 'canoe'}, {'id': 5600, 'name': 'daughter'}, {'id': 6054, 'name': 'friendship'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10873, 'name': 'school'}, {'id': 161266, 'name': 'teaching'}, {'id': 180487, 'name': 'schoolboy'}, {'id': 192940, 'name': 'geography'}, {'id': 223083, 'name': 'kama'}, {'id': 223084, 'name': 'perm'}];The Geographer Drank His Globe Away;tt3155604;17
137094;[{'id': 212, 'name': 'london england'}, {'id': 417, 'name': 'corruption'}, {'id': 591, 'name': 'cia'}, {'id': 949, 'name': 'terrorist'}, {'id': 1589, 'name': 'sniper'}, {'id': 1653, 'name': 'explosive'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2139, 'name': 'russia'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 18420, 'name': 'surveillance'}, {'id': 33705, 'name': 'agent'}, {'id': 155723, 'name': 'jack ryan'}, {'id': 188114, 'name': 'u.s. marine'}, {'id': 199364, 'name': 'rehab'}, {'id': 202296, 'name': 'analyst'}];Jack Ryan: Shadow Recruit;tt1205537;16
2442;[{'id': 572, 'name': 'sex'}, {'id': 772, 'name': 'handcuffs'}, {'id': 1010, 'name': 'bar'}, {'id': 2350, 'name': 'seattle'}, {'id': 2532, 'name': 'bomber'}, {'id': 3048, 'name': 'bomb constructor'}, {'id': 4668, 'name': 'police operation'}, {'id': 5824, 'name': 'video surveillance'}, {'id': 6490, 'name': 'shopping mall'}, {'id': 9778, 'name': 'exploding building'}, {'id': 10183, 'name': 'independent film'}, {'id': 11612, 'name': 'hospital'}, {'id': 11732, 'name': 'cigarette smoking'}, {'id': 13015, 'name': 'terrorism'}, {'id': 18114, 'name': 'exploding car'}, {'id': 33702, 'name': 'bombing'}, {'id': 156788, 'name': 'swat team'}, {'id': 157251, 'name': 'bomb planting'}, {'id': 163277, 'name': 'childbirth'}, {'id': 167342, 'name': 'bomb squad'}, {'id': 171792, 'name': 'die hard scenario'}, {'id': 188960, 'name': 'elevator'}, {'id': 226463, 'name': 'human bomb'}, {'id': 226499, 'name': 'manhunt'}];The Final Cut;tt0113063;24
21072;[{'id': 642, 'name': 'robbery'}, {'id': 1621, 'name': 'robber'}, {'id': 3581, 'name': 'witness'}, {'id': 3713, 'name': 'chase'}, {'id': 6149, 'name': 'police'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10950, 'name': 'shootout'}, {'id': 13142, 'name': 'gangster'}, {'id': 14819, 'name': 'violence'}, {'id': 14828, 'name': 'city'}, {'id': 15090, 'name': 'police officer'}, {'id': 156661, 'name': 'threat'}, {'id': 188907, 'name': 'street shootout'}, {'id': 191834, 'name': 'gothenburg'}, {'id': 221290, 'name': 'police procedural'}, {'id': 225851, 'name': 'false accusation'}];Zero Tolerance;tt0198837;17
56906;[{'id': 321, 'name': 'terror'}, {'id': 3151, 'name': 'scarecrow'}, {'id': 3298, 'name': 'hallucination'}, {'id': 4382, 'name': 'flashlight'}, {'id': 4720, 'name': 'ritual'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10541, 'name': 'curse'}, {'id': 11221, 'name': 'blood'}, {'id': 13127, 'name': 'farmhouse'}, {'id': 14819, 'name': 'violence'}, {'id': 17937, 'name': 'desolate'}, {'id': 156802, 'name': 'cornfield'}, {'id': 162538, 'name': 'pitchfork'}];Husk;tt1504403;15
48397;[{'id': 1299, 'name': 'monster'}, {'id': 1495, 'name': 'fishing'}, {'id': 14819, 'name': 'violence'}, {'id': 33696, 'name': 'sea monster'}, {'id': 156321, 'name': 'tv movie'}, {'id': 163300, 'name': 'severed leg'}, {'id': 191143, 'name': 'loch ness monster'}, {'id': 196296, 'name': 'loch ness'}, {'id': 206850, 'name': 'canuxploitation'}, {'id': 215858, 'name': 'female sheriff'}, {'id': 215859, 'name': 'lake superior'}, {'id': 215860, 'name': 'plesiosaur'}, {'id': 215861, 'name': 'abandoned mine'}, {'id': 215862, 'name': 'head bitten off'}, {'id': 215863, 'name': 'cryptozoologist'}];Beyond Loch Ness;tt0930072;15
184352;[{'id': 237, 'name': 'gay'}, {'id': 1013, 'name': 'homophobia'}, {'id': 6259, 'name': 'psychopath'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 10199, 'name': 'gay interest'}, {'id': 11524, 'name': 'in the closet'}, {'id': 14536, 'name': 'crime'}, {'id': 15009, 'name': 'criminal'}, {'id': 33458, 'name': 'gay man'}, {'id': 154903, 'name': 'homophobe'}, {'id': 158718, 'name': 'lgbt'}, {'id': 190151, 'name': 'sadistic psychopath'}, {'id': 191225, 'name': 'homophobic'}, {'id': 232156, 'name': 'male psychopath'}];Tom at the Farm;tt2427892;15
150093;[{'id': 246, 'name': 'dancing'}, {'id': 520, 'name': 'chicago'}, {'id': 1279, 'name': 'medicine'}, {'id': 1328, 'name': 'secret'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2983, 'name': 'passion'}, {'id': 3306, 'name': 'highway'}, {'id': 5252, 'name': 'misery'}, {'id': 5563, 'name': 'market'}, {'id': 6038, 'name': 'marriage'}, {'id': 9826, 'name': 'murder'}, {'id': 10718, 'name': 'fugitive'}, {'id': 15108, 'name': 'justice'}, {'id': 33809, 'name': 'receptionist'}, {'id': 201906, 'name': 'belly'}];Just Like a Woman;tt1855236;15
209247;[{'id': 3096, 'name': 'book'}, {'id': 3156, 'name': 'brotherhood'}, {'id': 4999, 'name': 'risk'}, {'id': 5301, 'name': 'brother'}, {'id': 9727, 'name': 'thief'}, {'id': 9748, 'name': 'revenge'}, {'id': 9812, 'name': 'honor'}, {'id': 10051, 'name': 'heist'}, {'id': 10726, 'name': 'gang'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14782, 'name': 'trust'}, {'id': 14893, 'name': 'art'}, {'id': 18249, 'name': 'game'}, {'id': 40869, 'name': 'daredevil'}, {'id': 159608, 'name': 'con'}, {'id': 202041, 'name': 'steal'}, {'id': 202043, 'name': 'historic'}];The Art of the Steal;tt2172985;17
16032;[{'id': 236, 'name': 'suicide'}, {'id': 509, 'name': 'denmark'}, {'id': 1328, 'name': 'secret'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3623, 'name': 'cabin'}, {'id': 6876, 'name': 'vacation'}, {'id': 8508, 'name': 'party'}, {'id': 10112, 'name': 'ouija board'}, {'id': 13063, 'name': 'car accident'}, {'id': 33720, 'name': 'guilt'}, {'id': 166512, 'name': 'graveyard'}, {'id': 177923, 'name': 'midsummer'}, {'id': 192000, 'name': 'danish horror'}, {'id': 215645, 'name': 'drinking game'}, {'id': 220039, 'name': 'solstice'}];Midsummer;tt0339385;15
157847;[{'id': 516, 'name': 'child abuse'}, {'id': 549, 'name': 'prostitute'}, {'id': 1010, 'name': 'bar'}, {'id': 1411, 'name': 'brothel'}, {'id': 1585, 'name': 'snake'}, {'id': 2217, 'name': 'rain'}, {'id': 2337, 'name': 'pedophilia'}, {'id': 3450, 'name': 'bridge'}, {'id': 4552, 'name': 'beer'}, {'id': 6149, 'name': 'police'}, {'id': 6563, 'name': 'wine'}, {'id': 7410, 'name': 'fellatio'}, {'id': 9276, 'name': 'truck'}, {'id': 9720, 'name': 'woods'}, {'id': 9826, 'name': 'murder'}, {'id': 10399, 'name': 'dogfight'}, {'id': 11333, 'name': 'cigar smoking'}, {'id': 11696, 'name': 'underage drinking'}, {'id': 13130, 'name': 'teenager'}, {'id': 15518, 'name': 'facial scar'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 156121, 'name': 'ex-con'}, {'id': 159841, 'name': 'cigarette lighter'}, {'id': 168867, 'name': 'grocery store'}, {'id': 184369, 'name': 'shot'}, {'id': 233034, 'name': 'search for dog'}, {'id': 233035, 'name': 'trees'}, {'id': 233036, 'name': 'dirt road'}, {'id': 233037, 'name': 'assaulting an officer'}, {'id': 233038, 'name': 'gallon of water'}];Joe;tt2382396;30
157336;[{'id': 83, 'name': 'saving the world'}, {'id': 310, 'name': 'artificial intelligence'}, {'id': 494, 'name': 'father son relationship'}, {'id': 641, 'name': 'single parent'}, {'id': 1432, 'name': 'nasa'}, {'id': 1963, 'name': 'expedition'}, {'id': 3417, 'name': 'wormhole'}, {'id': 3801, 'name': 'space travel'}, {'id': 4337, 'name': 'famine'}, {'id': 4380, 'name': 'black hole'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 8056, 'name': 'quantum mechanics'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9882, 'name': 'space'}, {'id': 10084, 'name': 'rescue'}, {'id': 10235, 'name': 'family relationships'}, {'id': 13127, 'name': 'farmhouse'}, {'id': 14544, 'name': 'robot'}, {'id': 14626, 'name': 'astronaut'}, {'id': 14760, 'name': 'scientist'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 33479, 'name': 'single father'}, {'id': 154846, 'name': 'farmer'}, {'id': 156039, 'name': 'space station'}, {'id': 156395, 'name': 'imax'}, {'id': 160331, 'name': 'astrophysics'}, {'id': 162630, 'name': 'zero gravity'}, {'id': 189098, 'name': 'courage'}, {'id': 208757, 'name': 'time paradox'}, {'id': 214349, 'name': 'relativity'}];Interstellar;tt0816692;31
82703;[{'id': 494, 'name': 'father son relationship'}, {'id': 1160, 'name': 'egypt'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2393, 'name': 'adoption'}, {'id': 4379, 'name': 'time travel'}, {'id': 5202, 'name': 'boy'}, {'id': 5561, 'name': 'child prodigy'}, {'id': 6054, 'name': 'friendship'}, {'id': 9825, 'name': 'growing up'}, {'id': 10103, 'name': 'children'}, {'id': 11477, 'name': 'talking animal'}, {'id': 11478, 'name': 'talking dog'}, {'id': 15162, 'name': 'dog'}, {'id': 157303, 'name': 'first love'}, {'id': 157894, 'name': 'ancient egypt'}, {'id': 176056, 'name': 'time traveler'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 190100, 'name': 'new school'}, {'id': 193213, 'name': 'george washington'}, {'id': 195506, 'name': 'gags'}, {'id': 199093, 'name': 'trouble'}, {'id': 208757, 'name': 'time paradox'}, {'id': 228041, 'name': 'prodigy'}];Mr. Peabody & Sherman;tt0864835;23
118769;[{'id': 3692, 'name': 'scandal'}, {'id': 5728, 'name': 'tycoon'}, {'id': 169086, 'name': 'political satire'}, {'id': 178026, 'name': 'environmental conservation'}, {'id': 178027, 'name': 'environmental destruction'}, {'id': 178029, 'name': 'sustainable development'}, {'id': 178034, 'name': 'ruthlessness'}, {'id': 178036, 'name': 'police harassment'}, {'id': 178080, 'name': 'sand dune'}, {'id': 178085, 'name': 'common good'}, {'id': 178090, 'name': 'contempt'}, {'id': 178094, 'name': 'citizen action'}, {'id': 178095, 'name': 'balmedie scotland'}, {'id': 178107, 'name': 'david and goliath'}, {'id': 178111, 'name': 'community action'}];You've Been Trumped;tt1943873;15
